ags,name,lon,lat
12062092,Doberlug-Kirchhain,13.5612,51.6359
12062124,Elsterwerda,13.5202,51.4608
12062140,Finsterwalde,13.7079,51.6296
12062224,Herzberg (Elster),13.2354,51.6923
12062410,Röderland,13.4935,51.4297
12062461,Schönewalde,13.2285,51.8141
12062469,Sonnewalde,13.6448,51.6955
12062024,Bad Liebenwerda,13.3941,51.516
12062128,Falkenberg/Elster,13.2362,51.587
12062341,Mühlberg/Elbe,13.2203,51.4347
12062500,Uebigau-Wahrenbrück,13.2995,51.594
12062219,Heideland (Elbe-Elster),13.6701,51.6038
12062417,Rückersdorf (Elbe-Elster),13.5639,51.5752
12062440,Schilda,13.3879,51.6066
12062453,Schönborn (Elbe-Elster),13.4967,51.5969
12062492,Tröbitz,13.4295,51.5967
12062088,Crinitz,13.7583,51.7376
12062293,Lichterfeld-Schacksdorf,13.7607,51.6153
12062333,Massen-Niederlausitz,13.7322,51.6429
12062425,Sallgast,13.8486,51.5885
12062177,Gorden-Staupitz,13.6238,51.535
12062240,Hohenleipisch,13.5584,51.4973
12062372,Plessa,13.6197,51.4639
12062464,Schraden,13.6945,51.4252
12062134,Fichtwald,13.4711,51.6977
12062237,Hohenbucko,13.4717,51.7636
12062282,Kremitzaue,13.3158,51.7258
12062289,Lebusa,13.4169,51.797
12062445,Schlieben,13.3848,51.7223
12062196,Gröden,13.5738,51.4059
12062208,Großthiemig,13.6747,51.3813
12062232,Hirschfeld (Elbe-Elster),13.6169,51.3869
12062336,Merzdorf,13.5353,51.4024
12063036,Brieselang,12.9977,52.5816
12063056,Dallgow-Döberitz,13.0827,52.5357
12063080,Falkensee,13.0957,52.5629
12063148,Ketzin/Havel,12.8435,52.4774
12063189,Milower Land,12.3118,52.5228
12063208,Nauen,12.8764,52.607
12063244,Premnitz,12.3371,52.5308
12063252,Rathenow,12.3328,52.6077
12063273,Schönwalde-Glien,13.1296,52.5999
12063357,Wustermark,12.9428,52.5457
12063088,Friesack,12.5798,52.7377
12063142,Wiesenaue,12.6274,52.7275
12063202,Mühlenberge,12.6403,52.6723
12063228,Paulinenaue,12.7105,52.6758
12063240,Pessin,12.6664,52.6427
12063256,Retzow,12.6854,52.6247
12063165,Kotzen,12.5202,52.637
12063186,Märkisch Luch,12.5586,52.5662
12063212,Nennhausen,12.5052,52.6035
12063293,Stechow-Ferchesar,12.4607,52.6307
12063094,Gollenberg (Havelland),12.3759,52.7546
12063112,Großderschau,12.3692,52.7917
12063134,Havelaue,12.3106,52.7037
12063161,Kleßen-Görne,12.4939,52.7406
12063260,Rhinow,12.342,52.751
12063274,Seeblick,12.3369,52.6669
12064029,Altlandsberg,13.7282,52.5669
12064044,Bad Freienwalde (Oder),14.031,52.7882
12064136,Fredersdorf-Vogelsdorf,13.7553,52.531
12064227,Hoppegarten,13.6501,52.5044
12064274,Letschin,14.3601,52.6459
12064317,Müncheberg,14.1405,52.5033
12064336,Neuenhagen bei Berlin,13.6889,52.5298
12064380,Petershagen/Eggersdorf,13.8157,52.5377
12064428,Rüdersdorf bei Berlin,13.7861,52.4706
12064448,Seelow,14.3811,52.5338
12064472,Strausberg,13.882,52.5796
12064512,Wriezen,14.1342,52.7209
12064053,Beiersdorf-Freudenberg,13.816,52.699
12064125,Falkenberg (Märkisch-Oderland),13.9581,52.8051
12064205,Heckelberg-Brunow,13.8371,52.7379
12064222,Höhenland,13.8855,52.7033
12064009,Alt Tucheband,14.512,52.5366
12064057,Bleyen-Genschmar,14.5119,52.6137
12064172,Golzow (Märkisch-Oderland),14.493,52.574
12064266,Küstriner Vorland,14.5535,52.5499
12064538,Zechin,14.4521,52.6088
12064268,Lebus,14.5399,52.4258
12064388,Podelzig,14.5344,52.4717
12064420,Reitwein,14.5803,52.501
12064480,Treplin,14.3951,52.3971
12064539,Zeschdorf,14.4427,52.4268
12064084,Buckow (Märkische Schweiz),14.0731,52.5682
12064153,Garzau-Garzin,13.9455,52.5339
12064303,Märkische Höhe,14.1122,52.611
12064370,Oberbarnim,13.9499,52.5908
12064408,Rehfelde,13.9235,52.5275
12064484,Waldsieversdorf,14.0693,52.5428
12064128,Falkenhagen (Mark),14.3164,52.4287
12064130,Fichtenhöhe,14.429,52.4467
12064190,Gusow-Platkow,14.3536,52.5717
12064288,Lietzen,14.3425,52.4708
12064290,Lindendorf,14.4064,52.4946
12064340,Neuhardenberg,14.2372,52.5963
12064482,Vierlinden,14.2711,52.522
12064061,Bliesdorf,14.1603,52.6931
12064349,Neulewin,14.2781,52.7249
12064365,Neutrebbin,14.2256,52.6633
12064371,Oderaue,14.1629,52.7651
12064393,Prötzel,13.9877,52.6374
12064417,Reichenow-Möglin,14.1076,52.6648
12065036,Birkenwerder,13.2828,52.6885
12065084,Fürstenberg/Havel,13.1453,53.1847
12065096,Glienicke/Nordbahn,13.3147,52.6307
12065136,Hennigsdorf,13.209,52.6391
12065144,Hohen Neuendorf,13.2795,52.6713
12065165,Kremmen,13.0263,52.7628
12065180,Leegebruch,13.1937,52.7236
12065193,Liebenwalde,13.3931,52.8717
12065198,Löwenberger Land,13.1533,52.897
12065225,Mühlenbecker Land,13.3789,52.6654
12065251,Oberkrämer,13.112,52.6961
12065256,Oranienburg,13.2366,52.7541
12065332,Velten,13.1788,52.6904
12065356,Zehdenick,13.3323,52.9792
12065100,Gransee,13.1581,53.0068
12065117,Großwoltersdorf,13.0963,53.0695
12065276,Schönermark,13.12,53.0072
12065301,Sonnenberg,13.0886,53.0193
12065310,Stechlin,13.0506,53.1029
12066052,Calau,13.9494,51.7468
12066112,Großräschen,14.0108,51.5881
12066176,Lauchhammer,13.7621,51.4945
12066196,Lübbenau/Spreewald,13.9687,51.8686
12066285,Schipkau,13.8992,51.5185
12066296,Schwarzheide,13.8543,51.4781
12066304,Senftenberg,14.0043,51.5188
12066320,Vetschau/Spreewald,14.0738,51.7837
12066008,Altdöbern,14.035,51.6519
12066041,Bronkow,13.9166,51.6703
12066202,Luckaitztal,14.0065,51.692
12066226,Neu-Seeland,14.1112,51.5786
12066228,Neupetershain,14.1645,51.6052
12066064,Frauendorf,13.7694,51.416
12066104,Großkmehlen,13.7243,51.3786
12066168,Kroppen,13.7992,51.3845
12066188,Lindenau,13.7179,51.4
12066240,Ortrand,13.7571,51.3756
12066316,Tettau (Oberspreewald-Lausitz),13.7272,51.432
12066116,Grünewald,13.9949,51.4002
12066120,Guteborn,13.9291,51.4208
12066124,Hermsdorf (Oberspreewald-Lausitz),13.8946,51.405
12066132,Hohenbocka,14.0077,51.4319
12066272,Ruhland,13.8662,51.4592
12066292,Schwarzbach (Oberspreewald-Lausitz),13.9361,51.4518
12067036,Beeskow,14.2469,52.1723
12067120,Eisenhüttenstadt,14.6313,52.1458
12067124,Erkner,13.7542,52.4197
12067137,Friedland (Oder-Spree),14.2646,52.1027
12067144,Fürstenwalde/Spree,14.0647,52.3597
12067201,Grünheide (Mark),13.8228,52.4255
12067426,Rietz-Neuendorf,14.2072,52.2126
12067440,Schöneiche bei Berlin,13.6956,52.4795
12067481,Storkow (Mark),13.9327,52.2571
12067493,Tauche,14.161,52.1531
12067544,Woltersdorf (Oder-Spree),13.7568,52.4502
12067076,Brieskow-Finkenheerd,14.5764,52.2511
12067180,Groß Lindow,14.531,52.2353
12067508,Vogelsang,14.6639,52.182
12067528,Wiesenau,14.5912,52.2307
12067552,Ziltendorf,14.6243,52.2062
12067292,Lawitz,14.6355,52.1063
12067338,Neißemünde,14.6993,52.0645
12067357,Neuzelle,14.6488,52.091
12067040,Berkenbrück,14.148,52.3522
12067072,Briesen (Mark),14.2776,52.3449
12067237,Jacobsdorf,14.3542,52.3387
12067473,Steinhöfel,14.1659,52.4001
12067024,Bad Saarow,14.0628,52.293
12067112,Diensdorf-Radlow,14.0634,52.2411
12067288,Langewahl,14.1047,52.3271
12067413,Reichenwalde,13.998,52.2647
12067520,Wendisch Rietz,14.0059,52.2164
12067205,Grunow-Dammendorf,14.3941,52.1577
12067324,Mixdorf,14.4069,52.1954
12067336,Müllrose,14.4142,52.2454
12067397,Ragow-Merz,14.3008,52.1953
12067438,Schlaubetal,14.5332,52.1425
12067458,Siehdichum,14.5313,52.1893
12067173,Gosen-Neu Zittau,13.7417,52.3886
12067408,Rauen,14.0253,52.3283
12067469,Spreenhagen,13.8751,52.3412
12068117,Fehrbellin,12.7642,52.8135
12068181,Heiligengrabe,12.3649,53.1451
12068264,Kyritz,12.3969,52.9407
12068320,Neuruppin,12.8065,52.9234
12068353,Rheinsberg,12.8922,53.099
12068468,Wittstock/Dosse,12.485900000000001,53.1633
12068477,Wusterhausen/Dosse,12.462,52.8912
12068188,Herzberg (Mark),12.9699,52.9028
12068280,Lindow (Mark),12.9868,52.9701
12068372,Rüthnick,12.9948,52.881
12068437,Vielitzsee,13.0147,52.9326
12068052,Breddin,12.2217,52.8846
12068109,Dreetz (Ostprignitz-Ruppin),12.4597,52.8029
12068324,Neustadt (Dosse),12.4387,52.8571
12068409,Sieversdorf-Hohenofen,12.3961,52.8203
12068417,Stüdenitz-Schönermark,12.2798,52.8894
12068501,Zernitz-Lohm,12.3167,52.8608
12068072,Dabergotz,12.7231,52.9025
12068306,Märkisch Linden,12.7084,52.918
12068413,Storbeck-Frankendorf,12.7004,53.0124
12068425,Temnitzquell,12.6456,53.0134
12068426,Temnitztal,12.6299,52.8773
12068452,Walsleben,12.6682,52.9389
12069017,Beelitz,12.9777,52.2323
12069020,Bad Belzig,12.5867,52.1406
12069249,Groß Kreutz (Havel),12.7767,52.4037
12069304,Kleinmachnow,13.2282,52.41
12069306,Kloster Lehnin,12.7453,52.3193
12069397,Michendorf,13.0285,52.3096
12069454,Nuthetal,13.1041,52.3499
12069590,Schwielowsee,12.9297,52.3111
12069596,Seddiner See,12.9903,52.2884
12069604,Stahnsdorf,13.2163,52.3917
12069616,Teltow,13.2685,52.4006
12069632,Treuenbrietzen,12.8706,52.0946
12069656,Werder (Havel),12.9341,52.3765
12069665,Wiesenburg/Mark,12.4546,52.1144
12069018,Beetzsee,12.5371,52.4617
12069019,Beetzseeheide,12.6296,52.4949
12069270,Havelsee,12.4555,52.4956
12069460,Päwesin,12.7149,52.5111
12069541,Roskow,12.7152,52.4723
12069052,Borkheide,12.8575,52.2257
12069056,Borkwalde,12.8353,52.253
12069076,Brück,12.7623,52.1968
12069216,Golzow (Potsdam-Mittelmark),12.6059,52.2785
12069345,Linthe,12.786,52.1549
12069470,Planebruch,12.659,52.26
12069402,Mühlenfließ,12.8443,52.1459
12069448,Niemegk,12.6882,52.0769
12069474,Planetal,12.6696,52.102
12069485,Rabenstein/Fläming,12.6247,52.0543
12069028,Bensdorf,12.3434,52.4205
12069537,Rosenau,12.3204,52.3251
12069688,Wusterwitz,12.3839,52.369
12069089,Buckautal,12.3273,52.2223
12069224,Görzke,12.3744,52.1722
12069232,Gräben,12.4271,52.2333
12069648,Wenzlow,12.4453,52.3005
12069680,Wollin,12.4689,52.2813
12069696,Ziesar,12.2896,52.267
12070125,Groß Pankow (Prignitz),12.0554,53.1184
12070149,Gumtow,12.2502,52.9784
12070173,Karstädt (Prignitz),11.746,53.1566
12070296,Perleberg,11.8643,53.076
12070302,Plattenburg,12.0287,52.957
12070316,Pritzwalk,12.1746,53.1494
12070424,Wittenberge,11.7514,52.9936
12070008,Bad Wilsnack,11.9483,52.955
12070052,Breese,11.7912,53.0023
12070241,Legde/Quitzöbel,11.9843,52.8921
12070348,Rühstädt,11.8703,52.9189
12070416,Weisen,11.7861,53.0215
12070060,Cumlosen,11.6578,53.0313
12070236,Lanz,11.602,53.0742
12070244,Lenzen (Elbe),11.4748,53.0909
12070246,Lenzerwische,11.3591,53.0667
12070096,Gerdshagen,12.1985,53.2444
12070153,Halenbeck-Rohlsdorf,12.3107,53.2474
12070222,Kümmernitztal,12.1553,53.2242
12070266,Marienfließ,12.1415,53.3182
12070280,Meyenburg,12.2414,53.315
12070028,Berge (Prignitz),11.8733,53.239
12070145,Gülitz-Reetz,11.9674,53.2005
12070300,Pirow,11.9009,53.2181
12070325,Putlitz,12.0432,53.2491
12070393,Triglitz,12.1017,53.2109
12071057,Drebkau,14.2173,51.6573
12071076,Forst (Lausitz),14.6446,51.7446
12071160,Guben,14.712,51.9541
12071244,Kolkwitz,14.2447,51.7499
12071301,Neuhausen/Spree,14.4141,51.6809
12071337,Schenkendöbern,14.6359,51.958
12071372,Spremberg,14.3798,51.5718
12071408,Welzow,14.1716,51.581
12071028,Briesen,14.2445,51.8149
12071032,Burg (Spreewald),14.1481,51.8343
12071041,Dissen-Striesow,14.2936,51.8259
12071164,Guhrow,14.2279,51.8176
12071341,Schmogrow-Fehrow,14.212,51.8506
12071412,Werben,14.1852,51.8122
12071044,Döbern,14.5977,51.6147
12071074,Felixsee,14.5709,51.6011
12071153,Groß Schacksdorf-Simmersdorf,14.6336,51.688
12071189,Jämlitz-Klein Düben,14.6617,51.5673
12071294,Neiße-Malxetal,14.5994,51.6381
12071392,Tschernitz,14.615,51.576
12071414,Wiesengrund,14.5364,51.6752
12071052,Drachhausen,14.3236,51.8907
12071060,Drehnow,14.3581,51.8665
12071176,Heinersbrück,14.5076,51.8172
12071193,Jänschwalde,14.4989,51.8618
12071304,Peitz,14.4116,51.8585
12071384,Tauer,14.456,51.897
12071386,Teichland,14.4038,51.824
12071401,Turnow-Preilack,14.3866,51.8716
12072002,Am Mellensee,13.4055,52.1564
12072014,Baruth/Mark,13.5041,52.0493
12072017,Blankenfelde-Mahlow,13.412,52.3356
12072120,Großbeeren,13.3072,52.3536
12072169,Jüterbog,13.0816,51.992
12072232,Luckenwalde,13.173,52.0893
12072240,Ludwigsfelde,13.262,52.3
12072297,Niedergörsdorf,12.9846,51.9789
12072312,Nuthe-Urstromtal,13.168,52.1281
12072340,Rangsdorf,13.4182,52.2912
12072426,Trebbin,13.2173,52.2181
12072477,Zossen,13.4492,52.2162
12072053,Dahme/Mark,13.4282,51.8694
12072055,Dahmetal,13.4867,51.9042
12072157,Ihlow (Teltow-Fläming),13.3386,51.867
12072298,Niederer Fläming,13.1939,51.93
12073008,Angermünde,14.0031,53.0173
12073069,Boitzenburger Land,13.6071,53.2643
12073384,Lychen,13.3153,53.2109
12073429,Nordwestuckermark,13.7078,53.3313
12073452,Prenzlau,13.8617,53.3155
12073572,Templin,13.4991,53.1206
12073579,Uckerland,13.8047,53.4508
12073440,Pinnow (Uckermark),14.0855,53.0615
12073532,Schwedt/Oder,14.2879,53.0555
12073085,Brüssow,14.1265,53.3996
12073093,Carmzow-Wallmow,14.0856,53.3429
12073216,Göritz,13.9137,53.4077
12073490,Schenkenberg,13.948,53.3638
12073520,Schönfeld (Uckermark),13.985900000000001,53.4148
12073097,Casekow,14.2086,53.2114
12073189,Gartz (Oder),14.3889,53.2087
12073309,Hohenselchow-Groß Pinnow,14.2799,53.2044
12073393,Mescherin,14.4301,53.2473
12073565,Tantow,14.3526,53.2713
12073157,Flieth-Stegelitz,13.8497,53.1279
12073201,Gerswalde,13.7479,53.1707
12073396,Milmersdorf,13.6413,53.1117
12073404,Mittenwalde (Uckermark),13.6626,53.1846
12073569,Temmen-Ringenwalde,13.7146,53.0571
12073225,Gramzow,14.0046,53.2107
12073261,Grünow (Uckermark),13.9466,53.3157
12073430,Oberuckersee,13.8402,53.2173
12073458,Randowtal,14.1011,53.2983
12073578,Uckerfelde,13.9833,53.2378
12073645,Zichow,14.0383,53.1902
13003000,Rostock,12.136,54.0885
13004000,Schwerin (Schwerin),11.4144,53.6285
13071027,Dargun,12.8537,53.8982
13071029,Demmin,13.0382,53.9055
13071033,Feldberger Seenlandschaft,13.4397,53.3356
13071107,Neubrandenburg,13.26,53.5573
13071110,Neustrelitz,13.0623,53.3631
13071156,Waren (Müritz),12.6862,53.5132
13071008,Beggerow,13.0539,53.8284
13071014,Borrentin,12.9677,53.8088
13071064,Hohenbollentin,13.0206,53.7888
13071065,Hohenmocker,13.1779,53.8209
13071072,Kentzlin,12.9712,53.7548
13071076,Kletzin,13.1569,53.9239
13071089,Lindenberg (Mecklenburgische Seenplatte),13.0217,53.7638
13071096,Meesiger,12.9153,53.8116
13071112,Nossendorf,12.9563,53.9618
13071128,Sarow,13.1021,53.7946
13071131,Schönfeld (Mecklenburgische Seenplatte),12.9571,53.8525
13071136,Siedenbrünzow,13.1468,53.8974
13071139,Sommersdorf (Mecklenburgische Seenplatte),12.8917,53.7937
13071148,Utzedel,13.1177,53.8566
13071150,Verchen,12.9077,53.8504
13071157,Warrenzin,12.9464,53.9033
13071028,Datzetal,13.493,53.679
13071035,Friedland (Mecklenburgische Seenplatte),13.5533,53.6706
13071037,Galenbeck,13.7057,53.621
13071007,Basedow (Mecklenburgische Seenplatte),12.6812,53.6968
13071032,Faulenrost,12.7867,53.6382
13071039,Gielow,12.7479,53.6965
13071084,Kummerow,12.8315,53.7686
13071092,Malchin,12.7621,53.7394
13071109,Neukalen,12.7908,53.8224
13071001,Alt Schwerin,12.3516,53.5122
13071036,Fünfseen,12.3926,53.389
13071043,Göhren-Lebbin,12.5127,53.4779
13071093,Malchow,12.423400000000001,53.4751
13071113,Nossentiner Hütte,12.4243,53.5351
13071114,Penkow,12.4775,53.4617
13071138,Silz (Mecklenburgische Seenplatte),12.4402,53.5194
13071155,Walow,12.4664,53.4234
13071171,Zislow,12.3113,53.4316
13071099,Mirow,12.8155,53.2746
13071119,Priepert,13.0361,53.2191
13071159,Wesenberg (Mecklenburgische Seenplatte),12.9704,53.2814
13071167,Wustrow (Mecklenburgische Seenplatte),12.9698,53.2258
13071011,Blankensee (Mecklenburgische Seenplatte),13.2645,53.407
13071012,Blumenholz,13.1223,53.4141
13071025,Carpin,13.2432,53.3563
13071042,Godendorf,13.155,53.2573
13071058,Grünow (Mecklenburgische Seenplatte),13.3125,53.3441
13071066,Hohenzieritz,13.0992,53.4445
13071075,Klein Vielen,13.0322,53.4529
13071080,Kratzeburg,12.9439,53.4292
13071100,Möllenbeck (Mecklenburgische Seenplatte),13.343,53.3902
13071147,Userin,12.9823,53.3403
13071162,Wokuhl-Dabelow,13.2015,53.2859
13071009,Beseritz,13.4596,53.7019
13071010,Blankenhof,13.1311,53.5769
13071019,Brunn (Mecklenburgische Seenplatte),13.3723,53.6702
13071104,Neddemin,13.2796,53.651
13071108,Neuenkirchen (Mecklenburgische Seenplatte),13.3702,53.5975
13071111,Neverin,13.3385,53.6191
13071140,Sponholz,13.3657,53.5524
13071141,Staven,13.4035,53.627
13071145,Trollenhagen,13.2904,53.6059
13071161,Woggersin,13.2303,53.6081
13071166,Wulkenzin,13.1685,53.5456
13071170,Zirzow,13.1947,53.5823
13071005,Ankershagen,12.9578,53.4842
13071101,Möllenhagen,12.9246,53.5229
13071115,Penzlin,13.0877,53.5053
13071173,Kuckssee,13.1302,53.5205
13071003,Altenhof (Mecklenburgische Seenplatte),12.3573,53.3555
13071013,Bollewick,12.58,53.359
13071020,Buchholz (Mecklenburgische Seenplatte),12.6414,53.2772
13071023,Bütow,12.4834,53.3463
13071034,Fincken,12.4382,53.3531
13071045,Gotthun,12.5899,53.4154
13071053,Groß Kelle,12.5442,53.4058
13071073,Kieve,12.5959,53.2744
13071087,Lärz,12.7401,53.2944
13071088,Leizen,12.4758,53.3678
13071097,Melz,12.6172,53.301
13071118,Priborn,12.6609,53.3041
13071122,Rechlin,12.7234,53.3323
13071124,Röbel/Müritz,12.6059,53.3762
13071133,Schwarz,12.7858,53.2252
13071137,Sietow,12.5573,53.4463
13071143,Stuer,12.3372,53.3788
13071175,Eldetal,12.5189,53.2902
13071176,Südmüritz,12.6645,53.3787
13071047,Grabowhöfe,12.5942,53.5698
13071056,Groß Plasten,12.8537,53.5445
13071063,Hohen Wangelin,12.4262,53.6111
13071069,Jabel,12.5438,53.5374
13071071,Kargow,12.7802,53.5116
13071077,Klink,12.6218,53.4793
13071078,Klocksin,12.5412,53.6371
13071103,Moltzow,12.5764,53.6305
13071144,Torgelow am See,12.7734,53.5575
13071154,Vollrathsruhe,12.4872,53.6432
13071172,Peenehagen,12.784,53.5788
13071174,Schloen-Dratow,12.7881,53.5338
13071021,Burg Stargard,13.3101,53.4953
13071026,Cölpin,13.436,53.5191
13071055,Groß Nemerow,13.2243,53.4732
13071067,Holldorf,13.2721,53.4655
13071090,Lindetal,13.4436,53.4856
13071117,Pragsdorf,13.397,53.5391
13071015,Bredenfelde,12.9551,53.6009
13071018,Briggow,12.9864,53.6208
13071048,Grammentin,12.8977,53.7571
13071060,Gülzow (Mecklenburgische Seenplatte),12.8532,53.6938
13071068,Ivenack,12.9699,53.7106
13071070,Jürgenstorf,12.9058,53.661
13071074,Kittendorf,12.903,53.6234
13071079,Knorrendorf,13.0674,53.6318
13071102,Mölln (Mecklenburgische Seenplatte),13.0847,53.5902
13071123,Ritzerow,12.9649,53.6605
13071127,Rosenow,13.0363,53.6278
13071142,Stavenhagen,12.9067,53.6971
13071169,Zettemin,12.8281,53.6494
13071002,Altenhagen,13.1048,53.7611
13071004,Altentreptow,13.2502,53.6928
13071006,Bartow,13.345,53.8164
13071016,Breesen,13.1634,53.6299
13071017,Breest,13.3326,53.7885
13071022,Burow,13.273,53.7727
13071041,Gnevkow,13.1684,53.7895
13071044,Golchen,13.2788,53.7911
13071049,Grapzow,13.2923,53.7135
13071050,Grischow,13.3386,53.6977
13071057,Groß Teetzleben,13.2279,53.6472
13071059,Gültz,13.1852,53.7501
13071081,Kriesow,13.0507,53.7337
13071120,Pripsleben,13.1825,53.7164
13071125,Röckwitz,13.0994,53.7081
13071135,Siedenbollentin,13.3797,53.7329
13071146,Tützpatz,13.1458,53.7233
13071158,Werder (Mecklenburgische Seenplatte),13.3571,53.7162
13071160,Wildberg (Mecklenburgische Seenplatte),13.1218,53.6524
13071163,Wolde,13.0783,53.6783
13071054,Groß Miltzow,13.595,53.5356
13071083,Kublank,13.5046,53.5546
13071105,Neetzka,13.506,53.5292
13071130,Schönbeck,13.5718,53.5795
13071132,Schönhausen,13.7005,53.5527
13071153,Voigtsdorf,13.6477,53.5592
13071164,Woldegk,13.5832,53.4591
13072006,Bad Doberan,11.8994,54.1067
13072029,Dummerstorf,12.2269,54.0174
13072036,Graal-Müritz,12.2381,54.2509
13072043,Güstrow,12.1757,53.7945
13072058,Kröpelin,11.7961,54.071
13072060,Kühlungsborn,11.7513,54.1417
13072074,Neubukow,11.6732,54.0323
13072091,Sanitz,12.3754,54.0775
13072093,Satow,11.8943,53.9886
13072106,Teterow,12.5759,53.7736
13072001,Admannshagen-Bargeshagen,11.9841,54.1116
13072007,Bartenshagen-Parkentin,11.9785,54.0783
13072017,Börgerende-Rethwisch,11.9386,54.139
13072047,Hohenfelde (Rostock),11.9093,54.0779
13072075,Nienhagen (Rostock),11.9528,54.1606
13072083,Reddelich,11.8494,54.0895
13072086,Retschow,11.8752,54.046
13072099,Steffenshagen,11.8231,54.1048
13072117,Wittenbeck,11.7886,54.1245
13072009,Baumgarten,11.8782,53.8124
13072013,Bernitt,11.8907,53.9023
13072020,Bützow,11.9846,53.8477
13072028,Dreetz (Rostock),11.9681,53.7858
13072050,Jürgenshagen,11.8961,53.9536
13072053,Klein Belitz,11.9657,53.9378
13072078,Penzin,11.9267,53.9138
13072089,Rühn,11.9389,53.8208
13072101,Steinhagen (Rostock),11.927,53.8426
13072104,Tarnow,12.0177,53.7787
13072114,Warnow (Rostock),11.8818,53.7848
13072120,Zepelin,12.0461,53.8348
13072019,Broderstorf,12.2583,54.0814
13072081,Poppendorf,12.288,54.1312
13072087,Roggentin,12.2039,54.0724
13072108,Thulendorf,12.3019,54.095
13072004,Altkalen,12.739,53.8987
13072010,Behren-Lübchin,12.6649,54.029
13072031,Finkenthal,12.7793,53.9396
13072035,Gnoien,12.7103,53.9689
13072111,Walkendorf,12.5516,53.9529
13072033,Glasewitz,12.2835,53.8202
13072039,Groß Schwiesow,12.0958,53.8454
13072042,Gülzow-Prüzen,12.0671,53.82
13072044,Gutow,12.1348,53.7589
13072055,Klein Upahl,12.0619,53.7153
13072061,Kuhs,12.2322,53.8591
13072067,Lohmen (Rostock),12.0946,53.6827
13072069,Lüssow (Rostock),12.1431,53.8388
13072071,Mistorf,12.1447,53.8824
13072073,Mühl Rosin,12.207,53.7606
13072079,Plaaz,12.3456,53.8429
13072084,Reimershagen,12.1771,53.6716
13072092,Sarmstorf,12.2181,53.8429
13072119,Zehna,12.1373,53.7173
13072026,Dobbin-Linstow,12.3332,53.6168
13072048,Hoppenrade,12.2733,53.7278
13072056,Krakow am See,12.2677,53.6525
13072059,Kuchelmiß,12.3619,53.6809
13072063,Lalendorf,12.3875,53.7571
13072027,Dolgen am See,12.2142,53.9472
